-4.979200905179959058e+00	1.675027265356565431e+00
-4.630341978687981808e+00	2.012038024101302280e+00
-4.438863433092495647e+00	2.197007930297053324e+00
-4.305718536789268747e+00	2.325621112323744466e+00
-4.203147366781457173e+00	2.424694937861834099e+00
-4.119353937660685361e+00	2.505624774613623096e+00
-4.048212191219543676e+00	2.574328520144561150e+00
-3.986127543700263232e+00	2.634278491744279638e+00
-3.930807907207054530e+00	2.687688687163422685e+00
-3.880700185324876372e+00	2.736059147438916206e+00
-3.834701790851974046e+00	2.780454641822071693e+00
-3.792000351484110521e+00	2.821659517739264267e+00
-3.751978804833691061e+00	2.860269350705434199e+00
-3.714156286816863162e+00	2.896748082735747687e+00
-3.678149760584098704e+00	2.931465039425617647e+00
-3.643648243833021549e+00	2.964719833194031651e+00
-3.610395001117769898e+00	2.996759546645816119e+00
-3.578174950250980313e+00	3.027790883176377346e+00
-3.546805590177227518e+00	3.057988906215900027e+00
-3.516130377042932853e+00	3.087503426224806891e+00
-3.486013850515463197e+00	3.116463674306537701e+00
-3.456338046813148601e+00	3.144981732697367693e+00
-3.426999884991682066e+00	3.173155060850020082e+00
-3.397909310798695515e+00	3.201068227851716408e+00
-3.368988046394701286e+00	3.228794102084758588e+00
-3.340168835232905753e+00	3.256394556789511174e+00
-3.311395095737460270e+00	3.283920777514987233e+00
-3.282620908797503567e+00	3.311413259160986833e+00
-3.253811264789757018e+00	3.338901566311678337e+00
-3.224942487672003200e+00	3.366403926814222292e+00
-3.196002738807717236e+00	3.393926799843883568e+00
-3.166992484833135890e+00	3.421464442447081034e+00
-3.137924796930379845e+00	3.448998733248069826e+00
-3.108825339851968295e+00	3.476499284594332106e+00
-3.079731915435701239e+00	3.503923994406370035e+00
-3.050693453737620242e+00	3.531220172265939983e+00
-3.021768398373840814e+00	3.558326261755240250e+00
-2.993022507957669553e+00	3.585174086260091819e+00
-2.964526181736470090e+00	3.611691607149937866e+00
-2.936351497350175421e+00	3.637805885528210048e+00
-2.908569202932643094e+00	3.663446109923969463e+00
-2.881245919980031545e+00	3.688546366756450645e+00
-2.854441783230132756e+00	3.713047966257691179e+00
-2.828208677013697603e+00	3.736901133285560395e+00
-2.802589141196262457e+00	3.760066002203565461e+00
-2.777615934012760857e+00	3.782512958561606187e+00
